file_name,tool_type,peak_freq,peak_mag,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_spread,spectral_skewness,spectral_kurtosis,rms_energy,zero_crossing_rate,peak_to_peak,energy,duration,start_time,end_time,extract_date
20260718_165641.wav,xanh,799.0196078,1,3049.406985,2301.122042,6029.411765,2301.122042,0.595604097,-0.869756706,0.134622604,0.21629902,1.976470947,59.15427399,0.204,4.83775,5.04175,
20260718_165641.wav,xanh,0,1,2294.860856,1855.873535,4196.078431,1855.873535,1.013335003,0.301135825,0.095913582,0.143995098,1.95324707,30.02689171,0.204,6.41325,6.61725,
20260718_164634.wav,xanh,0,1,2204.981705,1860.30938,4480.392157,1860.30938,0.986965522,0.036824184,0.090509214,0.165747549,1.945861816,26.73841667,0.204,0.222,0.426,
20260718_164634.wav,xanh,0,1,2080.742558,1832.669278,4303.921569,1832.669278,1.082064497,0.361833228,0.07431557,0.140318627,1.849700928,18.02643204,0.204,1.77525,1.97925,
20260718_164634.wav,xanh,0,1,2053.90965,1855.670933,4372.54902,1855.670933,1.124673208,0.316351574,0.078827009,0.140318627,1.951324463,20.28150749,0.204,3.3273125,3.5313125,
20260718_164634.wav,xanh,0,1,2037.981585,1847.293689,4240.196078,1847.293689,1.062919326,0.342699559,0.053155787,0.137867647,1.530181885,9.222555161,0.204,4.8814375,5.0854375,
20260718_164634.wav,xanh,892.1568627,1,2543.130213,1867.534938,4700.980392,1867.534938,0.851488469,-0.111464615,0.084193155,0.17064951,1.787384033,23.13682365,0.204,6.3925625,6.5965625,
20260718_164646.wav,xanh,0,1,2080.810034,1811.976807,3990.196078,1811.976807,1.182392867,0.737781932,0.045501906,0.145833333,1.55682373,6.757862091,0.204,0.2215625,0.4255625,
20260718_164646.wav,xanh,887.254902,1,2047.172362,1850.377737,4343.137255,1850.377737,1.180991181,0.480601554,0.088827431,0.161764706,1.890319824,25.75397873,0.204,1.772875,1.976875,
20260718_164646.wav,xanh,887.254902,1,2133.016001,1880.680165,4465.686275,1880.680165,1.058298436,0.160750354,0.083327673,0.157169118,1.978515625,22.66358757,0.204,3.3260625,3.5300625,
20260718_164646.wav,xanh,0,1,2062.618471,1822.287816,4299.019608,1822.287816,1.137600399,0.428293537,0.06812036,0.156556373,1.885375977,15.14621258,0.204,4.8795,5.0835,
20260718_164646.wav,xanh,617.6470588,1,1996.816974,1817.344989,4254.901961,1817.344989,1.203661658,0.584432434,0.063468494,0.135416667,1.953735352,13.14820766,0.204,6.432,6.636,
20260718_164701.wav,xanh,0,1,2154.215492,1840.88369,4308.823529,1840.88369,1.101768444,0.436653822,0.058152873,0.130821078,1.872589111,11.03805351,0.204,0.219,0.423,
20260718_164701.wav,xanh,0,1,2206.483383,1883.884717,4485.294118,1883.884717,0.968094956,-0.01494126,0.068029739,0.140625,1.781341553,15.10593987,0.204,1.7694375,1.9734375,
20260718_164701.wav,xanh,0,1,2185.588103,1888.962144,4470.588235,1888.962144,0.979569095,0.033099547,0.086782791,0.131433824,1.949707031,24.58200836,0.204,3.32075,3.52475,
20260718_164701.wav,xanh,0,1,2126.810654,1858.375188,4338.235294,1858.375188,1.022138464,0.191286104,0.067183636,0.138480392,1.760559082,14.73252583,0.204,4.879625,5.083625,
20260718_164701.wav,xanh,0,1,2079.265079,1805.211857,4186.27451,1805.211857,1.171605297,0.667822801,0.051993746,0.136642157,1.796722412,8.82373333,0.204,6.4338125,6.6378125,
20260718_164714.wav,xanh,784.3137255,1,2372.250907,1925.959286,4622.54902,1925.959286,0.951099933,-0.017453608,0.098031044,0.20189951,1.943328857,31.36731911,0.204,0.1926875,0.3966875,
20260718_164714.wav,xanh,784.3137255,1,2205.644245,1873.225851,4485.294118,1873.225851,0.971061122,-0.006996883,0.079444751,0.171875,1.847564697,20.60063362,0.204,1.7518125,1.9558125,
20260718_164714.wav,xanh,946.0784314,1,2168.010657,1879.799011,4470.588235,1879.799011,1.022106567,0.060585469,0.077784769,0.167279412,1.840942383,19.74873352,0.204,3.30525,3.50925,
20260718_164714.wav,xanh,950.9803922,1,2153.230305,1828.641867,4382.352941,1828.641867,1.063398083,0.222198485,0.073318712,0.179840686,1.924041748,17.54606819,0.204,4.8603125,5.0643125,
